viewing_session_id,transaction_date,show_id,item_name,category,avg_episode_minutes
3206,2025-05-03,S01,Crime City,Crime Drama,45
3206,2025-05-03,S13,True Crime Files,Documentary,50
3207,2025-06-05,S11,Real Life Diaries,Reality TV,40
3207,2025-06-05,S12,Love Island Nairobi,Reality TV,45
3207,2025-06-05,S15,Cooking Masters,Reality TV,38
3208,2025-06-04,S01,Crime City,Crime Drama,45
3208,2025-06-04,S13,True Crime Files,Documentary,50
3209,2025-02-23,S09,Toon Town,Kids,20
3209,2025-02-23,S04,Laugh Track,Sitcom,25
3209,2025-02-23,S14,Parenting Unscripted,Reality TV,35
3210,2025-05-14,S04,Laugh Track,Sitcom,25
3210,2025-05-14,S05,Office Antics,Sitcom,22
3211,2025-06-08,S11,Real Life Diaries,Reality TV,40
3211,2025-06-08,S13,True Crime Files,Documentary,50
3211,2025-06-08,S02,The Detective,Crime Drama,50
3212,2025-06-08,S09,Toon Town,Kids,20
3212,2025-06-08,S10,Little Explorers,Kids,18
3212,2025-06-08,S08,Time Anomaly,Sci-Fi,48
3213,2025-05-14,S09,Toon Town,Kids,20
3213,2025-05-14,S14,Parenting Unscripted,Reality TV,35
3214,2025-05-16,S06,Space Frontier,Sci-Fi,55
3214,2025-05-16,S07,Galactic Wars,Sci-Fi,60
3214,2025-05-16,S08,Time Anomaly,Sci-Fi,48
3215,2025-06-28,S03,Silent Witness Redux,Crime Drama,42
3215,2025-06-28,S15,Cooking Masters,Reality TV,38
3216,2025-01-18,S02,The Detective,Crime Drama,50
3216,2025-01-18,S11,Real Life Diaries,Reality TV,40
3217,2025-03-20,S02,The Detective,Crime Drama,50
3217,2025-03-20,S14,Parenting Unscripted,Reality TV,35
3217,2025-03-20,S05,Office Antics,Sitcom,22
3218,2025-04-22,S09,Toon Town,Kids,20
3218,2025-04-22,S14,Parenting Unscripted,Reality TV,35
3219,2025-02-15,S09,Toon Town,Kids,20
3219,2025-02-15,S02,The Detective,Crime Drama,50
3220,2025-01-16,S04,Laugh Track,Sitcom,25
3220,2025-01-16,S05,Office Antics,Sitcom,22
3221,2025-04-28,S06,Space Frontier,Sci-Fi,55
3221,2025-04-28,S04,Laugh Track,Sitcom,25
3221,2025-04-28,S10,Little Explorers,Kids,18
3221,2025-04-28,S03,Silent Witness Redux,Crime Drama,42
3222,2025-03-21,S09,Toon Town,Kids,20
3222,2025-03-21,S10,Little Explorers,Kids,18
3223,2025-06-15,S13,True Crime Files,Documentary,50
3223,2025-06-15,S08,Time Anomaly,Sci-Fi,48
3223,2025-06-15,S02,The Detective,Crime Drama,50
3224,2025-06-19,S09,Toon Town,Kids,20
3224,2025-06-19,S10,Little Explorers,Kids,18
3225,2025-03-13,S13,True Crime Files,Documentary,50
3225,2025-03-13,S02,The Detective,Crime Drama,50
3225,2025-03-13,S04,Laugh Track,Sitcom,25
3226,2025-04-29,S05,Office Antics,Sitcom,22
3227,2025-01-15,S14,Parenting Unscripted,Reality TV,35
3228,2025-02-19,S15,Cooking Masters,Reality TV,38
3229,2025-02-06,S04,Laugh Track,Sitcom,25
3229,2025-02-06,S05,Office Antics,Sitcom,22
3230,2025-01-12,S06,Space Frontier,Sci-Fi,55
3230,2025-01-12,S07,Galactic Wars,Sci-Fi,60
3230,2025-01-12,S08,Time Anomaly,Sci-Fi,48
3231,2025-02-12,S01,Crime City,Crime Drama,45
3231,2025-02-12,S11,Real Life Diaries,Reality TV,40
3232,2025-02-19,S01,Crime City,Crime Drama,45
3232,2025-02-19,S13,True Crime Files,Documentary,50
3233,2025-01-26,S13,True Crime Files,Documentary,50
3234,2025-06-26,S03,Silent Witness Redux,Crime Drama,42
3234,2025-06-26,S14,Parenting Unscripted,Reality TV,35
3234,2025-06-26,S13,True Crime Files,Documentary,50
3235,2025-06-09,S01,Crime City,Crime Drama,45
3236,2025-03-16,S09,Toon Town,Kids,20
3236,2025-03-16,S14,Parenting Unscripted,Reality TV,35
3237,2025-02-05,S06,Space Frontier,Sci-Fi,55
3237,2025-02-05,S07,Galactic Wars,Sci-Fi,60
3238,2025-03-23,S09,Toon Town,Kids,20
3238,2025-03-23,S14,Parenting Unscripted,Reality TV,35
3239,2025-05-05,S11,Real Life Diaries,Reality TV,40
3239,2025-05-05,S03,Silent Witness Redux,Crime Drama,42
3239,2025-05-05,S07,Galactic Wars,Sci-Fi,60
3240,2025-01-24,S06,Space Frontier,Sci-Fi,55
3240,2025-01-24,S07,Galactic Wars,Sci-Fi,60
3240,2025-01-24,S08,Time Anomaly,Sci-Fi,48
3241,2025-01-12,S09,Toon Town,Kids,20
3241,2025-01-12,S10,Little Explorers,Kids,18
3242,2025-02-10,S01,Crime City,Crime Drama,45
3242,2025-02-10,S13,True Crime Files,Documentary,50
3243,2025-05-18,S06,Space Frontier,Sci-Fi,55
3243,2025-05-18,S07,Galactic Wars,Sci-Fi,60
3243,2025-05-18,S08,Time Anomaly,Sci-Fi,48
3244,2025-02-06,S11,Real Life Diaries,Reality TV,40
3244,2025-02-06,S12,Love Island Nairobi,Reality TV,45
3244,2025-02-06,S15,Cooking Masters,Reality TV,38
3245,2025-01-22,S14,Parenting Unscripted,Reality TV,35
3245,2025-01-22,S10,Little Explorers,Kids,18
3245,2025-01-22,S12,Love Island Nairobi,Reality TV,45
3245,2025-01-22,S05,Office Antics,Sitcom,22
3246,2025-03-26,S02,The Detective,Crime Drama,50
3246,2025-03-26,S11,Real Life Diaries,Reality TV,40
3246,2025-03-26,S05,Office Antics,Sitcom,22
3246,2025-03-26,S04,Laugh Track,Sitcom,25
3247,2025-03-01,S09,Toon Town,Kids,20
3247,2025-03-01,S14,Parenting Unscripted,Reality TV,35
3248,2025-04-03,S11,Real Life Diaries,Reality TV,40
3248,2025-04-03,S12,Love Island Nairobi,Reality TV,45
3248,2025-04-03,S15,Cooking Masters,Reality TV,38
3249,2025-06-20,S01,Crime City,Crime Drama,45
3249,2025-06-20,S02,The Detective,Crime Drama,50
3249,2025-06-20,S03,Silent Witness Redux,Crime Drama,42
3250,2025-04-27,S09,Toon Town,Kids,20
3250,2025-04-27,S08,Time Anomaly,Sci-Fi,48
3250,2025-04-27,S05,Office Antics,Sitcom,22
3250,2025-04-27,S04,Laugh Track,Sitcom,25
3251,2025-03-25,S13,True Crime Files,Documentary,50
3252,2025-01-19,S11,Real Life Diaries,Reality TV,40
3252,2025-01-19,S12,Love Island Nairobi,Reality TV,45
3253,2025-02-04,S15,Cooking Masters,Reality TV,38
3253,2025-02-04,S02,The Detective,Crime Drama,50
3253,2025-02-04,S10,Little Explorers,Kids,18
3254,2025-06-26,S11,Real Life Diaries,Reality TV,40
3254,2025-06-26,S12,Love Island Nairobi,Reality TV,45
3254,2025-06-26,S15,Cooking Masters,Reality TV,38
3255,2025-03-19,S11,Real Life Diaries,Reality TV,40
3255,2025-03-19,S12,Love Island Nairobi,Reality TV,45
3256,2025-04-10,S05,Office Antics,Sitcom,22
3257,2025-03-16,S03,Silent Witness Redux,Crime Drama,42
3257,2025-03-16,S15,Cooking Masters,Reality TV,38
3257,2025-03-16,S10,Little Explorers,Kids,18
3257,2025-03-16,S08,Time Anomaly,Sci-Fi,48
3258,2025-06-06,S04,Laugh Track,Sitcom,25
3258,2025-06-06,S05,Office Antics,Sitcom,22
3259,2025-03-05,S09,Toon Town,Kids,20
3259,2025-03-05,S14,Parenting Unscripted,Reality TV,35
3260,2025-02-06,S12,Love Island Nairobi,Reality TV,45
3261,2025-01-04,S01,Crime City,Crime Drama,45
3261,2025-01-04,S02,The Detective,Crime Drama,50
3262,2025-04-28,S09,Toon Town,Kids,20
3262,2025-04-28,S14,Parenting Unscripted,Reality TV,35
3262,2025-04-28,S11,Real Life Diaries,Reality TV,40
3263,2025-04-01,S06,Space Frontier,Sci-Fi,55
3263,2025-04-01,S14,Parenting Unscripted,Reality TV,35
3263,2025-04-01,S13,True Crime Files,Documentary,50
3263,2025-04-01,S10,Little Explorers,Kids,18
3264,2025-03-03,S09,Toon Town,Kids,20
3264,2025-03-03,S13,True Crime Files,Documentary,50
3264,2025-03-03,S11,Real Life Diaries,Reality TV,40
3265,2025-06-16,S13,True Crime Files,Documentary,50
3265,2025-06-16,S15,Cooking Masters,Reality TV,38
3265,2025-06-16,S07,Galactic Wars,Sci-Fi,60
3265,2025-06-16,S08,Time Anomaly,Sci-Fi,48
3266,2025-06-19,S01,Crime City,Crime Drama,45
3266,2025-06-19,S02,The Detective,Crime Drama,50
3267,2025-03-04,S09,Toon Town,Kids,20
3267,2025-03-04,S14,Parenting Unscripted,Reality TV,35
3268,2025-05-30,S11,Real Life Diaries,Reality TV,40
3269,2025-04-30,S07,Galactic Wars,Sci-Fi,60
3269,2025-04-30,S11,Real Life Diaries,Reality TV,40
3269,2025-04-30,S12,Love Island Nairobi,Reality TV,45
3270,2025-06-07,S09,Toon Town,Kids,20
3270,2025-06-07,S14,Parenting Unscripted,Reality TV,35
3271,2025-06-22,S07,Galactic Wars,Sci-Fi,60
3271,2025-06-22,S15,Cooking Masters,Reality TV,38
3272,2025-01-19,S12,Love Island Nairobi,Reality TV,45
3272,2025-01-19,S13,True Crime Files,Documentary,50
3272,2025-01-19,S04,Laugh Track,Sitcom,25
3272,2025-01-19,S10,Little Explorers,Kids,18
3273,2025-03-27,S01,Crime City,Crime Drama,45
3273,2025-03-27,S13,True Crime Files,Documentary,50
3274,2025-06-22,S10,Little Explorers,Kids,18
3274,2025-06-22,S03,Silent Witness Redux,Crime Drama,42
3274,2025-06-22,S07,Galactic Wars,Sci-Fi,60
3274,2025-06-22,S02,The Detective,Crime Drama,50
3275,2025-02-15,S01,Crime City,Crime Drama,45
3275,2025-02-15,S13,True Crime Files,Documentary,50
3276,2025-02-25,S04,Laugh Track,Sitcom,25
3276,2025-02-25,S05,Office Antics,Sitcom,22
3277,2025-01-08,S15,Cooking Masters,Reality TV,38
3278,2025-03-26,S05,Office Antics,Sitcom,22
3278,2025-03-26,S09,Toon Town,Kids,20
3279,2025-01-27,S06,Space Frontier,Sci-Fi,55
3279,2025-01-27,S07,Galactic Wars,Sci-Fi,60
3279,2025-01-27,S08,Time Anomaly,Sci-Fi,48
3280,2025-02-22,S06,Space Frontier,Sci-Fi,55
3280,2025-02-22,S07,Galactic Wars,Sci-Fi,60
3281,2025-04-27,S07,Galactic Wars,Sci-Fi,60
3281,2025-04-27,S10,Little Explorers,Kids,18
3281,2025-04-27,S06,Space Frontier,Sci-Fi,55
3281,2025-04-27,S01,Crime City,Crime Drama,45
3282,2025-04-26,S06,Space Frontier,Sci-Fi,55
3282,2025-04-26,S07,Galactic Wars,Sci-Fi,60
3282,2025-04-26,S08,Time Anomaly,Sci-Fi,48
3283,2025-03-28,S01,Crime City,Crime Drama,45
3283,2025-03-28,S13,True Crime Files,Documentary,50
3284,2025-01-21,S01,Crime City,Crime Drama,45
3284,2025-01-21,S13,True Crime Files,Documentary,50
3285,2025-03-29,S09,Toon Town,Kids,20
3285,2025-03-29,S10,Little Explorers,Kids,18
3286,2025-01-30,S11,Real Life Diaries,Reality TV,40
3287,2025-01-10,S06,Space Frontier,Sci-Fi,55
3288,2025-04-14,S10,Little Explorers,Kids,18
3288,2025-04-14,S13,True Crime Files,Documentary,50
3288,2025-04-14,S01,Crime City,Crime Drama,45
3288,2025-04-14,S05,Office Antics,Sitcom,22
3289,2025-04-19,S09,Toon Town,Kids,20
3289,2025-04-19,S10,Little Explorers,Kids,18
3290,2025-06-05,S04,Laugh Track,Sitcom,25
3290,2025-06-05,S05,Office Antics,Sitcom,22
3291,2025-02-15,S11,Real Life Diaries,Reality TV,40
3291,2025-02-15,S12,Love Island Nairobi,Reality TV,45
3292,2025-01-28,S06,Space Frontier,Sci-Fi,55
3292,2025-01-28,S07,Galactic Wars,Sci-Fi,60
3292,2025-01-28,S04,Laugh Track,Sitcom,25
3293,2025-05-04,S12,Love Island Nairobi,Reality TV,45
3293,2025-05-04,S07,Galactic Wars,Sci-Fi,60
3293,2025-05-04,S06,Space Frontier,Sci-Fi,55
3293,2025-05-04,S01,Crime City,Crime Drama,45
3294,2025-03-13,S12,Love Island Nairobi,Reality TV,45
3295,2025-05-05,S11,Real Life Diaries,Reality TV,40
3295,2025-05-05,S07,Galactic Wars,Sci-Fi,60
3295,2025-05-05,S14,Parenting Unscripted,Reality TV,35
3295,2025-05-05,S09,Toon Town,Kids,20
3296,2025-02-15,S11,Real Life Diaries,Reality TV,40
3296,2025-02-15,S12,Love Island Nairobi,Reality TV,45
3297,2025-06-08,S09,Toon Town,Kids,20
3297,2025-06-08,S10,Little Explorers,Kids,18
3298,2025-01-30,S01,Crime City,Crime Drama,45
3298,2025-01-30,S02,The Detective,Crime Drama,50
3298,2025-01-30,S07,Galactic Wars,Sci-Fi,60
3299,2025-02-16,S08,Time Anomaly,Sci-Fi,48
3299,2025-02-16,S15,Cooking Masters,Reality TV,38
3300,2025-06-08,S06,Space Frontier,Sci-Fi,55
3301,2025-01-13,S01,Crime City,Crime Drama,45
3301,2025-01-13,S09,Toon Town,Kids,20
3301,2025-01-13,S15,Cooking Masters,Reality TV,38
3302,2025-05-22,S06,Space Frontier,Sci-Fi,55
3302,2025-05-22,S07,Galactic Wars,Sci-Fi,60
3303,2025-01-02,S06,Space Frontier,Sci-Fi,55
3303,2025-01-02,S07,Galactic Wars,Sci-Fi,60
3304,2025-06-18,S15,Cooking Masters,Reality TV,38
3305,2025-03-04,S04,Laugh Track,Sitcom,25
3305,2025-03-04,S05,Office Antics,Sitcom,22
3306,2025-01-23,S09,Toon Town,Kids,20
3306,2025-01-23,S10,Little Explorers,Kids,18
3307,2025-01-04,S04,Laugh Track,Sitcom,25
3307,2025-01-04,S05,Office Antics,Sitcom,22
3308,2025-06-17,S01,Crime City,Crime Drama,45
3308,2025-06-17,S02,The Detective,Crime Drama,50
3308,2025-06-17,S03,Silent Witness Redux,Crime Drama,42
3309,2025-01-16,S01,Crime City,Crime Drama,45
3309,2025-01-16,S02,The Detective,Crime Drama,50
3309,2025-01-16,S08,Time Anomaly,Sci-Fi,48
3310,2025-05-02,S01,Crime City,Crime Drama,45
3310,2025-05-02,S13,True Crime Files,Documentary,50
3311,2025-06-20,S11,Real Life Diaries,Reality TV,40
3311,2025-06-20,S12,Love Island Nairobi,Reality TV,45
3311,2025-06-20,S15,Cooking Masters,Reality TV,38
3312,2025-02-21,S13,True Crime Files,Documentary,50
3312,2025-02-21,S03,Silent Witness Redux,Crime Drama,42
3312,2025-02-21,S04,Laugh Track,Sitcom,25
3312,2025-02-21,S07,Galactic Wars,Sci-Fi,60
3313,2025-04-09,S06,Space Frontier,Sci-Fi,55
3313,2025-04-09,S10,Little Explorers,Kids,18
3314,2025-04-02,S13,True Crime Files,Documentary,50
3314,2025-04-02,S09,Toon Town,Kids,20
3315,2025-01-30,S08,Time Anomaly,Sci-Fi,48
3316,2025-03-12,S10,Little Explorers,Kids,18
3317,2025-03-17,S09,Toon Town,Kids,20
3318,2025-03-03,S10,Little Explorers,Kids,18
3318,2025-03-03,S03,Silent Witness Redux,Crime Drama,42
3318,2025-03-03,S04,Laugh Track,Sitcom,25
3319,2025-04-21,S01,Crime City,Crime Drama,45
3320,2025-04-14,S11,Real Life Diaries,Reality TV,40
3320,2025-04-14,S07,Galactic Wars,Sci-Fi,60
3320,2025-04-14,S14,Parenting Unscripted,Reality TV,35
3321,2025-05-19,S09,Toon Town,Kids,20
3321,2025-05-19,S06,Space Frontier,Sci-Fi,55
3321,2025-05-19,S07,Galactic Wars,Sci-Fi,60
3321,2025-05-19,S11,Real Life Diaries,Reality TV,40
3322,2025-06-14,S11,Real Life Diaries,Reality TV,40
3322,2025-06-14,S09,Toon Town,Kids,20
3323,2025-06-15,S09,Toon Town,Kids,20
3323,2025-06-15,S10,Little Explorers,Kids,18
3324,2025-01-04,S09,Toon Town,Kids,20
3324,2025-01-04,S10,Little Explorers,Kids,18
3325,2025-03-17,S11,Real Life Diaries,Reality TV,40
3325,2025-03-17,S12,Love Island Nairobi,Reality TV,45
3325,2025-03-17,S15,Cooking Masters,Reality TV,38
3325,2025-03-17,S10,Little Explorers,Kids,18
3326,2025-01-24,S09,Toon Town,Kids,20
3326,2025-01-24,S14,Parenting Unscripted,Reality TV,35
3327,2025-05-30,S14,Parenting Unscripted,Reality TV,35
3327,2025-05-30,S11,Real Life Diaries,Reality TV,40
3328,2025-06-27,S11,Real Life Diaries,Reality TV,40
3328,2025-06-27,S12,Love Island Nairobi,Reality TV,45
3328,2025-06-27,S15,Cooking Masters,Reality TV,38
3329,2025-05-01,S09,Toon Town,Kids,20
3329,2025-05-01,S14,Parenting Unscripted,Reality TV,35
3330,2025-01-17,S15,Cooking Masters,Reality TV,38
3330,2025-01-17,S03,Silent Witness Redux,Crime Drama,42
3331,2025-04-10,S09,Toon Town,Kids,20
3331,2025-04-10,S14,Parenting Unscripted,Reality TV,35
3332,2025-05-13,S05,Office Antics,Sitcom,22
3332,2025-05-13,S14,Parenting Unscripted,Reality TV,35
3332,2025-05-13,S15,Cooking Masters,Reality TV,38
3332,2025-05-13,S03,Silent Witness Redux,Crime Drama,42
3333,2025-01-10,S09,Toon Town,Kids,20
3333,2025-01-10,S05,Office Antics,Sitcom,22
3334,2025-04-20,S04,Laugh Track,Sitcom,25
3335,2025-05-05,S06,Space Frontier,Sci-Fi,55
3335,2025-05-05,S07,Galactic Wars,Sci-Fi,60
3336,2025-06-30,S08,Time Anomaly,Sci-Fi,48
3336,2025-06-30,S04,Laugh Track,Sitcom,25
3336,2025-06-30,S15,Cooking Masters,Reality TV,38
3336,2025-06-30,S09,Toon Town,Kids,20
3337,2025-03-04,S11,Real Life Diaries,Reality TV,40
3337,2025-03-04,S12,Love Island Nairobi,Reality TV,45
3337,2025-03-04,S15,Cooking Masters,Reality TV,38
3338,2025-03-06,S01,Crime City,Crime Drama,45
3338,2025-03-06,S02,The Detective,Crime Drama,50
3338,2025-03-06,S03,Silent Witness Redux,Crime Drama,42
3339,2025-01-21,S07,Galactic Wars,Sci-Fi,60
3339,2025-01-21,S10,Little Explorers,Kids,18
3339,2025-01-21,S03,Silent Witness Redux,Crime Drama,42
3339,2025-01-21,S08,Time Anomaly,Sci-Fi,48
3340,2025-05-18,S06,Space Frontier,Sci-Fi,55
3340,2025-05-18,S07,Galactic Wars,Sci-Fi,60
3341,2025-02-18,S06,Space Frontier,Sci-Fi,55
3341,2025-02-18,S07,Galactic Wars,Sci-Fi,60
3342,2025-02-10,S09,Toon Town,Kids,20
3342,2025-02-10,S01,Crime City,Crime Drama,45
3343,2025-06-28,S01,Crime City,Crime Drama,45
3344,2025-02-09,S11,Real Life Diaries,Reality TV,40
3345,2025-01-29,S01,Crime City,Crime Drama,45
3345,2025-01-29,S02,The Detective,Crime Drama,50
3346,2025-05-23,S02,The Detective,Crime Drama,50
3346,2025-05-23,S08,Time Anomaly,Sci-Fi,48
3346,2025-05-23,S06,Space Frontier,Sci-Fi,55
3347,2025-05-10,S14,Parenting Unscripted,Reality TV,35
3347,2025-05-10,S03,Silent Witness Redux,Crime Drama,42
3348,2025-03-08,S14,Parenting Unscripted,Reality TV,35
3348,2025-03-08,S02,The Detective,Crime Drama,50
3349,2025-02-04,S09,Toon Town,Kids,20
3349,2025-02-04,S10,Little Explorers,Kids,18
3350,2025-02-28,S01,Crime City,Crime Drama,45
3350,2025-02-28,S02,The Detective,Crime Drama,50
3350,2025-02-28,S06,Space Frontier,Sci-Fi,55
3351,2025-06-01,S01,Crime City,Crime Drama,45
3351,2025-06-01,S02,The Detective,Crime Drama,50
3352,2025-03-18,S11,Real Life Diaries,Reality TV,40
3352,2025-03-18,S12,Love Island Nairobi,Reality TV,45
3352,2025-03-18,S09,Toon Town,Kids,20
3353,2025-06-20,S01,Crime City,Crime Drama,45
3353,2025-06-20,S02,The Detective,Crime Drama,50
3354,2025-04-05,S09,Toon Town,Kids,20
3354,2025-04-05,S14,Parenting Unscripted,Reality TV,35
3355,2025-01-25,S07,Galactic Wars,Sci-Fi,60
3356,2025-06-14,S01,Crime City,Crime Drama,45
3356,2025-06-14,S02,The Detective,Crime Drama,50
3357,2025-01-30,S09,Toon Town,Kids,20
3357,2025-01-30,S10,Little Explorers,Kids,18
3358,2025-02-02,S02,The Detective,Crime Drama,50
3359,2025-01-05,S04,Laugh Track,Sitcom,25
3359,2025-01-05,S03,Silent Witness Redux,Crime Drama,42
3359,2025-01-05,S08,Time Anomaly,Sci-Fi,48
3360,2025-05-07,S09,Toon Town,Kids,20
3360,2025-05-07,S10,Little Explorers,Kids,18
3361,2025-03-13,S06,Space Frontier,Sci-Fi,55
3361,2025-03-13,S07,Galactic Wars,Sci-Fi,60
3362,2025-02-11,S05,Office Antics,Sitcom,22
3362,2025-02-11,S01,Crime City,Crime Drama,45
3362,2025-02-11,S08,Time Anomaly,Sci-Fi,48
3363,2025-01-10,S01,Crime City,Crime Drama,45
3363,2025-01-10,S13,True Crime Files,Documentary,50
3363,2025-01-10,S14,Parenting Unscripted,Reality TV,35
3364,2025-04-27,S10,Little Explorers,Kids,18
3364,2025-04-27,S04,Laugh Track,Sitcom,25
3364,2025-04-27,S11,Real Life Diaries,Reality TV,40
3365,2025-04-27,S07,Galactic Wars,Sci-Fi,60
3365,2025-04-27,S13,True Crime Files,Documentary,50
3365,2025-04-27,S04,Laugh Track,Sitcom,25
3365,2025-04-27,S14,Parenting Unscripted,Reality TV,35
3366,2025-02-06,S06,Space Frontier,Sci-Fi,55
3367,2025-03-14,S09,Toon Town,Kids,20
3367,2025-03-14,S14,Parenting Unscripted,Reality TV,35
3368,2025-03-21,S06,Space Frontier,Sci-Fi,55
3368,2025-03-21,S07,Galactic Wars,Sci-Fi,60
3369,2025-01-29,S01,Crime City,Crime Drama,45
3369,2025-01-29,S13,True Crime Files,Documentary,50
3370,2025-01-22,S09,Toon Town,Kids,20
3370,2025-01-22,S10,Little Explorers,Kids,18
3371,2025-05-10,S01,Crime City,Crime Drama,45
3371,2025-05-10,S13,True Crime Files,Documentary,50
3372,2025-06-11,S11,Real Life Diaries,Reality TV,40
3372,2025-06-11,S12,Love Island Nairobi,Reality TV,45
3373,2025-06-20,S01,Crime City,Crime Drama,45
3373,2025-06-20,S13,True Crime Files,Documentary,50
3374,2025-05-05,S09,Toon Town,Kids,20
3374,2025-05-05,S10,Little Explorers,Kids,18
3375,2025-03-29,S08,Time Anomaly,Sci-Fi,48
3376,2025-04-09,S02,The Detective,Crime Drama,50
3377,2025-06-27,S09,Toon Town,Kids,20
3377,2025-06-27,S10,Little Explorers,Kids,18
3378,2025-03-22,S06,Space Frontier,Sci-Fi,55
3378,2025-03-22,S07,Galactic Wars,Sci-Fi,60
3378,2025-03-22,S08,Time Anomaly,Sci-Fi,48
3379,2025-02-19,S06,Space Frontier,Sci-Fi,55
3379,2025-02-19,S07,Galactic Wars,Sci-Fi,60
3379,2025-02-19,S08,Time Anomaly,Sci-Fi,48
3380,2025-03-15,S06,Space Frontier,Sci-Fi,55
3380,2025-03-15,S07,Galactic Wars,Sci-Fi,60
3380,2025-03-15,S08,Time Anomaly,Sci-Fi,48
3381,2025-04-19,S11,Real Life Diaries,Reality TV,40
3381,2025-04-19,S10,Little Explorers,Kids,18
3382,2025-06-28,S08,Time Anomaly,Sci-Fi,48
3382,2025-06-28,S15,Cooking Masters,Reality TV,38
3383,2025-04-06,S09,Toon Town,Kids,20
3383,2025-04-06,S10,Little Explorers,Kids,18
3384,2025-05-05,S06,Space Frontier,Sci-Fi,55
3384,2025-05-05,S07,Galactic Wars,Sci-Fi,60
3384,2025-05-05,S08,Time Anomaly,Sci-Fi,48
3385,2025-04-30,S01,Crime City,Crime Drama,45
3385,2025-04-30,S13,True Crime Files,Documentary,50
3386,2025-03-30,S11,Real Life Diaries,Reality TV,40
3386,2025-03-30,S12,Love Island Nairobi,Reality TV,45
3387,2025-02-10,S10,Little Explorers,Kids,18
3388,2025-04-15,S06,Space Frontier,Sci-Fi,55
3388,2025-04-15,S07,Galactic Wars,Sci-Fi,60
3388,2025-04-15,S08,Time Anomaly,Sci-Fi,48
3389,2025-01-17,S01,Crime City,Crime Drama,45
3389,2025-01-17,S13,True Crime Files,Documentary,50
3390,2025-04-03,S14,Parenting Unscripted,Reality TV,35
3391,2025-05-02,S01,Crime City,Crime Drama,45
3391,2025-05-02,S14,Parenting Unscripted,Reality TV,35
3391,2025-05-02,S05,Office Antics,Sitcom,22
3391,2025-05-02,S06,Space Frontier,Sci-Fi,55
3392,2025-02-22,S05,Office Antics,Sitcom,22
3392,2025-02-22,S04,Laugh Track,Sitcom,25
3392,2025-02-22,S09,Toon Town,Kids,20
3393,2025-06-06,S11,Real Life Diaries,Reality TV,40
3393,2025-06-06,S12,Love Island Nairobi,Reality TV,45
3393,2025-06-06,S15,Cooking Masters,Reality TV,38
3394,2025-05-12,S10,Little Explorers,Kids,18
3395,2025-01-06,S09,Toon Town,Kids,20
3395,2025-01-06,S14,Parenting Unscripted,Reality TV,35
3396,2025-03-09,S01,Crime City,Crime Drama,45
3396,2025-03-09,S13,True Crime Files,Documentary,50
3397,2025-04-30,S09,Toon Town,Kids,20
3397,2025-04-30,S14,Parenting Unscripted,Reality TV,35
3398,2025-03-31,S09,Toon Town,Kids,20
3398,2025-03-31,S14,Parenting Unscripted,Reality TV,35
3399,2025-05-09,S09,Toon Town,Kids,20
3399,2025-05-09,S14,Parenting Unscripted,Reality TV,35
3400,2025-02-07,S01,Crime City,Crime Drama,45
3400,2025-02-07,S02,The Detective,Crime Drama,50
3400,2025-02-07,S03,Silent Witness Redux,Crime Drama,42
3401,2025-04-06,S09,Toon Town,Kids,20
3401,2025-04-06,S10,Little Explorers,Kids,18
3402,2025-06-15,S11,Real Life Diaries,Reality TV,40
3402,2025-06-15,S12,Love Island Nairobi,Reality TV,45
3402,2025-06-15,S15,Cooking Masters,Reality TV,38
3402,2025-06-15,S10,Little Explorers,Kids,18
3403,2025-06-04,S03,Silent Witness Redux,Crime Drama,42
3404,2025-04-23,S11,Real Life Diaries,Reality TV,40
3405,2025-04-12,S08,Time Anomaly,Sci-Fi,48
3406,2025-01-15,S01,Crime City,Crime Drama,45
3406,2025-01-15,S06,Space Frontier,Sci-Fi,55
3406,2025-01-15,S03,Silent Witness Redux,Crime Drama,42
3407,2025-02-09,S07,Galactic Wars,Sci-Fi,60
3407,2025-02-09,S11,Real Life Diaries,Reality TV,40
3407,2025-02-09,S13,True Crime Files,Documentary,50
3408,2025-01-12,S01,Crime City,Crime Drama,45
