listening_session_id,transaction_date,track_id,item_name,category,duration_minutes
3589,2025-02-15,M06,Rain Sounds,Ambient/Sleep,10
3590,2025-06-10,M03,Cardio Beats,Fitness/EDM,4
3590,2025-06-10,M02,Pump It Up,Fitness/EDM,3
3591,2025-05-08,M01,Workout Anthem,Fitness/EDM,3
3591,2025-05-08,M02,Pump It Up,Fitness/EDM,3
3592,2025-02-21,M01,Workout Anthem,Fitness/EDM,3
3592,2025-02-21,M16,Gengetone Hit,Amapiano/Afrobeat,4
3592,2025-02-21,M08,Sunday Worship 1,Gospel,5
3593,2025-06-20,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3593,2025-06-20,M16,Gengetone Hit,Amapiano/Afrobeat,4
3594,2025-06-24,M11,Heartbreak Ballad,R&B,4
3594,2025-06-24,M12,Love Story,R&B,4
3595,2025-01-31,M10,Praise Medley,Gospel,7
3595,2025-01-31,M14,Street Beats,Hip-Hop,3
3595,2025-01-31,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3595,2025-01-31,M04,Study Focus 1,Instrumental,6
3596,2025-06-09,M11,Heartbreak Ballad,R&B,4
3596,2025-06-09,M12,Love Story,R&B,4
3597,2025-06-28,M04,Study Focus 1,Instrumental,6
3597,2025-06-28,M05,Study Focus 2,Instrumental,5
3598,2025-02-09,M04,Study Focus 1,Instrumental,6
3598,2025-02-09,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3598,2025-02-09,M14,Street Beats,Hip-Hop,3
3598,2025-02-09,M13,Hip Hop Anthem,Hip-Hop,3
3599,2025-03-20,M01,Workout Anthem,Fitness/EDM,3
3599,2025-03-20,M02,Pump It Up,Fitness/EDM,3
3599,2025-03-20,M03,Cardio Beats,Fitness/EDM,4
3600,2025-04-02,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3600,2025-04-02,M05,Study Focus 2,Instrumental,5
3600,2025-04-02,M02,Pump It Up,Fitness/EDM,3
3601,2025-05-25,M16,Gengetone Hit,Amapiano/Afrobeat,4
3601,2025-05-25,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3601,2025-05-25,M14,Street Beats,Hip-Hop,3
3602,2025-06-14,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3602,2025-06-14,M16,Gengetone Hit,Amapiano/Afrobeat,4
3603,2025-06-27,M04,Study Focus 1,Instrumental,6
3603,2025-06-27,M11,Heartbreak Ballad,R&B,4
3603,2025-06-27,M16,Gengetone Hit,Amapiano/Afrobeat,4
3604,2025-05-25,M01,Workout Anthem,Fitness/EDM,3
3604,2025-05-25,M14,Street Beats,Hip-Hop,3
3605,2025-01-14,M08,Sunday Worship 1,Gospel,5
3605,2025-01-14,M09,Sunday Worship 2,Gospel,5
3605,2025-01-14,M10,Praise Medley,Gospel,7
3606,2025-05-03,M12,Love Story,R&B,4
3606,2025-05-03,M02,Pump It Up,Fitness/EDM,3
3606,2025-05-03,M09,Sunday Worship 2,Gospel,5
3606,2025-05-03,M06,Rain Sounds,Ambient/Sleep,10
3607,2025-01-06,M01,Workout Anthem,Fitness/EDM,3
3607,2025-01-06,M02,Pump It Up,Fitness/EDM,3
3607,2025-01-06,M03,Cardio Beats,Fitness/EDM,4
3608,2025-02-18,M11,Heartbreak Ballad,R&B,4
3608,2025-02-18,M12,Love Story,R&B,4
3608,2025-02-18,M03,Cardio Beats,Fitness/EDM,4
3609,2025-05-07,M11,Heartbreak Ballad,R&B,4
3609,2025-05-07,M12,Love Story,R&B,4
3610,2025-02-28,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3610,2025-02-28,M07,Deep Sleep,Ambient/Sleep,12
3611,2025-05-21,M01,Workout Anthem,Fitness/EDM,3
3611,2025-05-21,M02,Pump It Up,Fitness/EDM,3
3611,2025-05-21,M03,Cardio Beats,Fitness/EDM,4
3612,2025-04-05,M13,Hip Hop Anthem,Hip-Hop,3
3612,2025-04-05,M14,Street Beats,Hip-Hop,3
3613,2025-04-06,M04,Study Focus 1,Instrumental,6
3613,2025-04-06,M09,Sunday Worship 2,Gospel,5
3613,2025-04-06,M10,Praise Medley,Gospel,7
3613,2025-04-06,M07,Deep Sleep,Ambient/Sleep,12
3614,2025-04-30,M06,Rain Sounds,Ambient/Sleep,10
3614,2025-04-30,M07,Deep Sleep,Ambient/Sleep,12
3615,2025-04-26,M11,Heartbreak Ballad,R&B,4
3615,2025-04-26,M12,Love Story,R&B,4
3616,2025-03-17,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3616,2025-03-17,M16,Gengetone Hit,Amapiano/Afrobeat,4
3617,2025-03-03,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3617,2025-03-03,M16,Gengetone Hit,Amapiano/Afrobeat,4
3618,2025-01-14,M11,Heartbreak Ballad,R&B,4
3618,2025-01-14,M12,Love Story,R&B,4
3619,2025-04-29,M07,Deep Sleep,Ambient/Sleep,12
3619,2025-04-29,M03,Cardio Beats,Fitness/EDM,4
3619,2025-04-29,M12,Love Story,R&B,4
3620,2025-02-08,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3620,2025-02-08,M16,Gengetone Hit,Amapiano/Afrobeat,4
3621,2025-03-26,M08,Sunday Worship 1,Gospel,5
3621,2025-03-26,M09,Sunday Worship 2,Gospel,5
3621,2025-03-26,M10,Praise Medley,Gospel,7
3622,2025-05-12,M08,Sunday Worship 1,Gospel,5
3622,2025-05-12,M09,Sunday Worship 2,Gospel,5
3622,2025-05-12,M10,Praise Medley,Gospel,7
3623,2025-05-21,M06,Rain Sounds,Ambient/Sleep,10
3623,2025-05-21,M07,Deep Sleep,Ambient/Sleep,12
3624,2025-02-25,M10,Praise Medley,Gospel,7
3624,2025-02-25,M05,Study Focus 2,Instrumental,5
3625,2025-05-06,M04,Study Focus 1,Instrumental,6
3626,2025-05-02,M14,Street Beats,Hip-Hop,3
3626,2025-05-02,M02,Pump It Up,Fitness/EDM,3
3627,2025-05-20,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3627,2025-05-20,M13,Hip Hop Anthem,Hip-Hop,3
3627,2025-05-20,M11,Heartbreak Ballad,R&B,4
3627,2025-05-20,M08,Sunday Worship 1,Gospel,5
3628,2025-02-25,M10,Praise Medley,Gospel,7
3628,2025-02-25,M12,Love Story,R&B,4
3629,2025-01-13,M14,Street Beats,Hip-Hop,3
3629,2025-01-13,M09,Sunday Worship 2,Gospel,5
3630,2025-02-27,M12,Love Story,R&B,4
3630,2025-02-27,M01,Workout Anthem,Fitness/EDM,3
3630,2025-02-27,M11,Heartbreak Ballad,R&B,4
3631,2025-02-23,M11,Heartbreak Ballad,R&B,4
3631,2025-02-23,M12,Love Story,R&B,4
3632,2025-03-23,M13,Hip Hop Anthem,Hip-Hop,3
3632,2025-03-23,M14,Street Beats,Hip-Hop,3
3632,2025-03-23,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3633,2025-06-18,M08,Sunday Worship 1,Gospel,5
3633,2025-06-18,M09,Sunday Worship 2,Gospel,5
3633,2025-06-18,M10,Praise Medley,Gospel,7
3634,2025-06-07,M10,Praise Medley,Gospel,7
3634,2025-06-07,M16,Gengetone Hit,Amapiano/Afrobeat,4
3635,2025-01-06,M04,Study Focus 1,Instrumental,6
3635,2025-01-06,M09,Sunday Worship 2,Gospel,5
3636,2025-04-27,M06,Rain Sounds,Ambient/Sleep,10
3636,2025-04-27,M07,Deep Sleep,Ambient/Sleep,12
3637,2025-01-31,M05,Study Focus 2,Instrumental,5
3637,2025-01-31,M01,Workout Anthem,Fitness/EDM,3
3637,2025-01-31,M09,Sunday Worship 2,Gospel,5
3637,2025-01-31,M06,Rain Sounds,Ambient/Sleep,10
3638,2025-03-07,M13,Hip Hop Anthem,Hip-Hop,3
3638,2025-03-07,M11,Heartbreak Ballad,R&B,4
3638,2025-03-07,M06,Rain Sounds,Ambient/Sleep,10
3639,2025-06-14,M09,Sunday Worship 2,Gospel,5
3639,2025-06-14,M10,Praise Medley,Gospel,7
3639,2025-06-14,M16,Gengetone Hit,Amapiano/Afrobeat,4
3639,2025-06-14,M14,Street Beats,Hip-Hop,3
3640,2025-06-25,M01,Workout Anthem,Fitness/EDM,3
3640,2025-06-25,M02,Pump It Up,Fitness/EDM,3
3641,2025-05-04,M01,Workout Anthem,Fitness/EDM,3
3641,2025-05-04,M02,Pump It Up,Fitness/EDM,3
3642,2025-05-23,M12,Love Story,R&B,4
3642,2025-05-23,M05,Study Focus 2,Instrumental,5
3642,2025-05-23,M02,Pump It Up,Fitness/EDM,3
3643,2025-05-09,M04,Study Focus 1,Instrumental,6
3643,2025-05-09,M05,Study Focus 2,Instrumental,5
3644,2025-03-08,M08,Sunday Worship 1,Gospel,5
3644,2025-03-08,M09,Sunday Worship 2,Gospel,5
3644,2025-03-08,M10,Praise Medley,Gospel,7
3645,2025-05-08,M01,Workout Anthem,Fitness/EDM,3
3645,2025-05-08,M02,Pump It Up,Fitness/EDM,3
3646,2025-04-12,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3646,2025-04-12,M07,Deep Sleep,Ambient/Sleep,12
3646,2025-04-12,M05,Study Focus 2,Instrumental,5
3647,2025-01-30,M11,Heartbreak Ballad,R&B,4
3647,2025-01-30,M12,Love Story,R&B,4
3648,2025-01-07,M04,Study Focus 1,Instrumental,6
3648,2025-01-07,M05,Study Focus 2,Instrumental,5
3649,2025-03-25,M04,Study Focus 1,Instrumental,6
3649,2025-03-25,M05,Study Focus 2,Instrumental,5
3650,2025-02-28,M08,Sunday Worship 1,Gospel,5
3650,2025-02-28,M09,Sunday Worship 2,Gospel,5
3651,2025-05-14,M13,Hip Hop Anthem,Hip-Hop,3
3651,2025-05-14,M14,Street Beats,Hip-Hop,3
3651,2025-05-14,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3652,2025-04-27,M12,Love Story,R&B,4
3653,2025-06-27,M04,Study Focus 1,Instrumental,6
3653,2025-06-27,M05,Study Focus 2,Instrumental,5
3654,2025-01-06,M04,Study Focus 1,Instrumental,6
3654,2025-01-06,M05,Study Focus 2,Instrumental,5
3655,2025-04-08,M04,Study Focus 1,Instrumental,6
3655,2025-04-08,M01,Workout Anthem,Fitness/EDM,3
3656,2025-02-11,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3656,2025-02-11,M16,Gengetone Hit,Amapiano/Afrobeat,4
3657,2025-04-04,M08,Sunday Worship 1,Gospel,5
3658,2025-06-30,M04,Study Focus 1,Instrumental,6
3658,2025-06-30,M05,Study Focus 2,Instrumental,5
3659,2025-04-01,M09,Sunday Worship 2,Gospel,5
3659,2025-04-01,M06,Rain Sounds,Ambient/Sleep,10
3660,2025-05-30,M11,Heartbreak Ballad,R&B,4
3660,2025-05-30,M12,Love Story,R&B,4
3661,2025-02-01,M13,Hip Hop Anthem,Hip-Hop,3
3661,2025-02-01,M04,Study Focus 1,Instrumental,6
3661,2025-02-01,M07,Deep Sleep,Ambient/Sleep,12
3661,2025-02-01,M14,Street Beats,Hip-Hop,3
3662,2025-02-09,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3662,2025-02-09,M16,Gengetone Hit,Amapiano/Afrobeat,4
3663,2025-04-22,M04,Study Focus 1,Instrumental,6
3663,2025-04-22,M05,Study Focus 2,Instrumental,5
3664,2025-01-05,M13,Hip Hop Anthem,Hip-Hop,3
3664,2025-01-05,M14,Street Beats,Hip-Hop,3
3665,2025-02-05,M13,Hip Hop Anthem,Hip-Hop,3
3665,2025-02-05,M14,Street Beats,Hip-Hop,3
3665,2025-02-05,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3666,2025-04-08,M11,Heartbreak Ballad,R&B,4
3666,2025-04-08,M12,Love Story,R&B,4
3667,2025-04-02,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3667,2025-04-02,M16,Gengetone Hit,Amapiano/Afrobeat,4
3668,2025-01-24,M01,Workout Anthem,Fitness/EDM,3
3669,2025-03-17,M01,Workout Anthem,Fitness/EDM,3
3669,2025-03-17,M07,Deep Sleep,Ambient/Sleep,12
3669,2025-03-17,M11,Heartbreak Ballad,R&B,4
3669,2025-03-17,M09,Sunday Worship 2,Gospel,5
3670,2025-04-18,M14,Street Beats,Hip-Hop,3
3670,2025-04-18,M09,Sunday Worship 2,Gospel,5
3670,2025-04-18,M06,Rain Sounds,Ambient/Sleep,10
3671,2025-05-09,M06,Rain Sounds,Ambient/Sleep,10
3671,2025-05-09,M07,Deep Sleep,Ambient/Sleep,12
3672,2025-04-21,M01,Workout Anthem,Fitness/EDM,3
3672,2025-04-21,M07,Deep Sleep,Ambient/Sleep,12
3672,2025-04-21,M02,Pump It Up,Fitness/EDM,3
3673,2025-03-03,M01,Workout Anthem,Fitness/EDM,3
3673,2025-03-03,M16,Gengetone Hit,Amapiano/Afrobeat,4
3673,2025-03-03,M06,Rain Sounds,Ambient/Sleep,10
3673,2025-03-03,M08,Sunday Worship 1,Gospel,5
3674,2025-05-27,M08,Sunday Worship 1,Gospel,5
3674,2025-05-27,M09,Sunday Worship 2,Gospel,5
3674,2025-05-27,M10,Praise Medley,Gospel,7
3675,2025-06-01,M08,Sunday Worship 1,Gospel,5
3675,2025-06-01,M09,Sunday Worship 2,Gospel,5
3675,2025-06-01,M10,Praise Medley,Gospel,7
3676,2025-02-02,M01,Workout Anthem,Fitness/EDM,3
3676,2025-02-02,M02,Pump It Up,Fitness/EDM,3
3676,2025-02-02,M03,Cardio Beats,Fitness/EDM,4
3677,2025-05-02,M14,Street Beats,Hip-Hop,3
3677,2025-05-02,M11,Heartbreak Ballad,R&B,4
3677,2025-05-02,M13,Hip Hop Anthem,Hip-Hop,3
3678,2025-05-09,M11,Heartbreak Ballad,R&B,4
3678,2025-05-09,M12,Love Story,R&B,4
3679,2025-06-19,M01,Workout Anthem,Fitness/EDM,3
3679,2025-06-19,M02,Pump It Up,Fitness/EDM,3
3680,2025-06-18,M08,Sunday Worship 1,Gospel,5
3680,2025-06-18,M09,Sunday Worship 2,Gospel,5
3681,2025-04-21,M05,Study Focus 2,Instrumental,5
3682,2025-02-06,M11,Heartbreak Ballad,R&B,4
3682,2025-02-06,M12,Love Story,R&B,4
3683,2025-01-07,M06,Rain Sounds,Ambient/Sleep,10
3683,2025-01-07,M07,Deep Sleep,Ambient/Sleep,12
3684,2025-02-23,M08,Sunday Worship 1,Gospel,5
3684,2025-02-23,M09,Sunday Worship 2,Gospel,5
3685,2025-06-06,M11,Heartbreak Ballad,R&B,4
3685,2025-06-06,M12,Love Story,R&B,4
3686,2025-03-11,M13,Hip Hop Anthem,Hip-Hop,3
3686,2025-03-11,M04,Study Focus 1,Instrumental,6
3686,2025-03-11,M01,Workout Anthem,Fitness/EDM,3
3687,2025-06-06,M04,Study Focus 1,Instrumental,6
3687,2025-06-06,M05,Study Focus 2,Instrumental,5
3687,2025-06-06,M06,Rain Sounds,Ambient/Sleep,10
3688,2025-06-18,M02,Pump It Up,Fitness/EDM,3
3688,2025-06-18,M08,Sunday Worship 1,Gospel,5
3688,2025-06-18,M16,Gengetone Hit,Amapiano/Afrobeat,4
3689,2025-01-18,M13,Hip Hop Anthem,Hip-Hop,3
3689,2025-01-18,M14,Street Beats,Hip-Hop,3
3690,2025-03-13,M08,Sunday Worship 1,Gospel,5
3690,2025-03-13,M03,Cardio Beats,Fitness/EDM,4
3691,2025-05-27,M07,Deep Sleep,Ambient/Sleep,12
3692,2025-03-10,M12,Love Story,R&B,4
3692,2025-03-10,M16,Gengetone Hit,Amapiano/Afrobeat,4
3692,2025-03-10,M01,Workout Anthem,Fitness/EDM,3
3693,2025-02-01,M11,Heartbreak Ballad,R&B,4
3693,2025-02-01,M12,Love Story,R&B,4
3694,2025-03-09,M08,Sunday Worship 1,Gospel,5
3694,2025-03-09,M09,Sunday Worship 2,Gospel,5
3694,2025-03-09,M10,Praise Medley,Gospel,7
3695,2025-02-24,M12,Love Story,R&B,4
3696,2025-05-31,M06,Rain Sounds,Ambient/Sleep,10
3696,2025-05-31,M07,Deep Sleep,Ambient/Sleep,12
3697,2025-02-16,M04,Study Focus 1,Instrumental,6
3697,2025-02-16,M05,Study Focus 2,Instrumental,5
3697,2025-02-16,M06,Rain Sounds,Ambient/Sleep,10
3698,2025-02-25,M01,Workout Anthem,Fitness/EDM,3
3698,2025-02-25,M02,Pump It Up,Fitness/EDM,3
3699,2025-02-11,M06,Rain Sounds,Ambient/Sleep,10
3699,2025-02-11,M07,Deep Sleep,Ambient/Sleep,12
3700,2025-06-14,M04,Study Focus 1,Instrumental,6
3700,2025-06-14,M05,Study Focus 2,Instrumental,5
3700,2025-06-14,M06,Rain Sounds,Ambient/Sleep,10
3701,2025-04-21,M06,Rain Sounds,Ambient/Sleep,10
3702,2025-01-21,M06,Rain Sounds,Ambient/Sleep,10
3702,2025-01-21,M07,Deep Sleep,Ambient/Sleep,12
3703,2025-01-13,M02,Pump It Up,Fitness/EDM,3
3703,2025-01-13,M03,Cardio Beats,Fitness/EDM,4
3703,2025-01-13,M11,Heartbreak Ballad,R&B,4
3703,2025-01-13,M06,Rain Sounds,Ambient/Sleep,10
3704,2025-05-30,M01,Workout Anthem,Fitness/EDM,3
3704,2025-05-30,M02,Pump It Up,Fitness/EDM,3
3704,2025-05-30,M03,Cardio Beats,Fitness/EDM,4
3705,2025-02-21,M03,Cardio Beats,Fitness/EDM,4
3705,2025-02-21,M07,Deep Sleep,Ambient/Sleep,12
3705,2025-02-21,M08,Sunday Worship 1,Gospel,5
3706,2025-02-26,M13,Hip Hop Anthem,Hip-Hop,3
3706,2025-02-26,M10,Praise Medley,Gospel,7
3706,2025-02-26,M02,Pump It Up,Fitness/EDM,3
3706,2025-02-26,M14,Street Beats,Hip-Hop,3
3707,2025-05-17,M01,Workout Anthem,Fitness/EDM,3
3707,2025-05-17,M02,Pump It Up,Fitness/EDM,3
3707,2025-05-17,M03,Cardio Beats,Fitness/EDM,4
3708,2025-03-06,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3708,2025-03-06,M16,Gengetone Hit,Amapiano/Afrobeat,4
3708,2025-03-06,M14,Street Beats,Hip-Hop,3
3709,2025-03-05,M04,Study Focus 1,Instrumental,6
3709,2025-03-05,M05,Study Focus 2,Instrumental,5
3710,2025-06-25,M13,Hip Hop Anthem,Hip-Hop,3
3711,2025-05-07,M04,Study Focus 1,Instrumental,6
3711,2025-05-07,M05,Study Focus 2,Instrumental,5
3712,2025-03-22,M11,Heartbreak Ballad,R&B,4
3712,2025-03-22,M01,Workout Anthem,Fitness/EDM,3
3713,2025-06-19,M04,Study Focus 1,Instrumental,6
3713,2025-06-19,M05,Study Focus 2,Instrumental,5
3713,2025-06-19,M06,Rain Sounds,Ambient/Sleep,10
3714,2025-01-06,M01,Workout Anthem,Fitness/EDM,3
3714,2025-01-06,M02,Pump It Up,Fitness/EDM,3
3715,2025-02-17,M11,Heartbreak Ballad,R&B,4
3715,2025-02-17,M12,Love Story,R&B,4
3716,2025-03-03,M04,Study Focus 1,Instrumental,6
3716,2025-03-03,M05,Study Focus 2,Instrumental,5
3717,2025-04-19,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3717,2025-04-19,M16,Gengetone Hit,Amapiano/Afrobeat,4
3718,2025-01-12,M08,Sunday Worship 1,Gospel,5
3718,2025-01-12,M09,Sunday Worship 2,Gospel,5
3718,2025-01-12,M10,Praise Medley,Gospel,7
3719,2025-02-02,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3720,2025-06-04,M06,Rain Sounds,Ambient/Sleep,10
3720,2025-06-04,M13,Hip Hop Anthem,Hip-Hop,3
3720,2025-06-04,M12,Love Story,R&B,4
3720,2025-06-04,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3721,2025-06-29,M16,Gengetone Hit,Amapiano/Afrobeat,4
3722,2025-01-20,M08,Sunday Worship 1,Gospel,5
3722,2025-01-20,M05,Study Focus 2,Instrumental,5
3722,2025-01-20,M10,Praise Medley,Gospel,7
3723,2025-01-10,M03,Cardio Beats,Fitness/EDM,4
3723,2025-01-10,M11,Heartbreak Ballad,R&B,4
3723,2025-01-10,M09,Sunday Worship 2,Gospel,5
3723,2025-01-10,M12,Love Story,R&B,4
3724,2025-05-01,M09,Sunday Worship 2,Gospel,5
3724,2025-05-01,M04,Study Focus 1,Instrumental,6
3724,2025-05-01,M16,Gengetone Hit,Amapiano/Afrobeat,4
3725,2025-01-27,M13,Hip Hop Anthem,Hip-Hop,3
3725,2025-01-27,M14,Street Beats,Hip-Hop,3
3725,2025-01-27,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3726,2025-03-27,M04,Study Focus 1,Instrumental,6
3726,2025-03-27,M05,Study Focus 2,Instrumental,5
3727,2025-01-06,M09,Sunday Worship 2,Gospel,5
3728,2025-06-10,M13,Hip Hop Anthem,Hip-Hop,3
3728,2025-06-10,M02,Pump It Up,Fitness/EDM,3
3728,2025-06-10,M08,Sunday Worship 1,Gospel,5
3729,2025-03-09,M04,Study Focus 1,Instrumental,6
3729,2025-03-09,M05,Study Focus 2,Instrumental,5
3730,2025-04-25,M01,Workout Anthem,Fitness/EDM,3
3730,2025-04-25,M02,Pump It Up,Fitness/EDM,3
3730,2025-04-25,M03,Cardio Beats,Fitness/EDM,4
3731,2025-01-12,M08,Sunday Worship 1,Gospel,5
3731,2025-01-12,M09,Sunday Worship 2,Gospel,5
3732,2025-05-10,M06,Rain Sounds,Ambient/Sleep,10
3732,2025-05-10,M07,Deep Sleep,Ambient/Sleep,12
3733,2025-01-06,M09,Sunday Worship 2,Gospel,5
3733,2025-01-06,M14,Street Beats,Hip-Hop,3
3733,2025-01-06,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3733,2025-01-06,M06,Rain Sounds,Ambient/Sleep,10
3734,2025-04-24,M08,Sunday Worship 1,Gospel,5
3734,2025-04-24,M09,Sunday Worship 2,Gospel,5
3735,2025-01-16,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3735,2025-01-16,M16,Gengetone Hit,Amapiano/Afrobeat,4
3735,2025-01-16,M10,Praise Medley,Gospel,7
3736,2025-04-14,M05,Study Focus 2,Instrumental,5
3736,2025-04-14,M08,Sunday Worship 1,Gospel,5
3737,2025-06-15,M04,Study Focus 1,Instrumental,6
3737,2025-06-15,M05,Study Focus 2,Instrumental,5
3738,2025-05-23,M04,Study Focus 1,Instrumental,6
3738,2025-05-23,M05,Study Focus 2,Instrumental,5
3739,2025-02-17,M04,Study Focus 1,Instrumental,6
3739,2025-02-17,M05,Study Focus 2,Instrumental,5
3740,2025-04-02,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3740,2025-04-02,M16,Gengetone Hit,Amapiano/Afrobeat,4
3741,2025-03-28,M13,Hip Hop Anthem,Hip-Hop,3
3741,2025-03-28,M14,Street Beats,Hip-Hop,3
3742,2025-01-31,M09,Sunday Worship 2,Gospel,5
3742,2025-01-31,M07,Deep Sleep,Ambient/Sleep,12
3742,2025-01-31,M03,Cardio Beats,Fitness/EDM,4
3743,2025-01-09,M04,Study Focus 1,Instrumental,6
3743,2025-01-09,M05,Study Focus 2,Instrumental,5
3744,2025-05-05,M05,Study Focus 2,Instrumental,5
3744,2025-05-05,M10,Praise Medley,Gospel,7
3745,2025-01-01,M11,Heartbreak Ballad,R&B,4
3745,2025-01-01,M12,Love Story,R&B,4
3746,2025-05-03,M16,Gengetone Hit,Amapiano/Afrobeat,4
3746,2025-05-03,M06,Rain Sounds,Ambient/Sleep,10
3747,2025-02-06,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3747,2025-02-06,M16,Gengetone Hit,Amapiano/Afrobeat,4
3748,2025-06-13,M01,Workout Anthem,Fitness/EDM,3
3748,2025-06-13,M02,Pump It Up,Fitness/EDM,3
3748,2025-06-13,M03,Cardio Beats,Fitness/EDM,4
3749,2025-03-08,M01,Workout Anthem,Fitness/EDM,3
3749,2025-03-08,M02,Pump It Up,Fitness/EDM,3
3749,2025-03-08,M03,Cardio Beats,Fitness/EDM,4
3750,2025-05-17,M11,Heartbreak Ballad,R&B,4
3750,2025-05-17,M12,Love Story,R&B,4
3751,2025-01-21,M13,Hip Hop Anthem,Hip-Hop,3
3751,2025-01-21,M14,Street Beats,Hip-Hop,3
3752,2025-03-03,M11,Heartbreak Ballad,R&B,4
3752,2025-03-03,M12,Love Story,R&B,4
3753,2025-03-06,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3753,2025-03-06,M16,Gengetone Hit,Amapiano/Afrobeat,4
3754,2025-03-11,M08,Sunday Worship 1,Gospel,5
3754,2025-03-11,M12,Love Story,R&B,4
3754,2025-03-11,M02,Pump It Up,Fitness/EDM,3
3755,2025-02-08,M13,Hip Hop Anthem,Hip-Hop,3
3755,2025-02-08,M14,Street Beats,Hip-Hop,3
3755,2025-02-08,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3756,2025-01-12,M13,Hip Hop Anthem,Hip-Hop,3
3756,2025-01-12,M14,Street Beats,Hip-Hop,3
3757,2025-06-23,M03,Cardio Beats,Fitness/EDM,4
3758,2025-03-12,M04,Study Focus 1,Instrumental,6
3758,2025-03-12,M05,Study Focus 2,Instrumental,5
3758,2025-03-12,M10,Praise Medley,Gospel,7
3759,2025-02-17,M09,Sunday Worship 2,Gospel,5
3760,2025-05-22,M11,Heartbreak Ballad,R&B,4
3760,2025-05-22,M05,Study Focus 2,Instrumental,5
3760,2025-05-22,M04,Study Focus 1,Instrumental,6
3760,2025-05-22,M06,Rain Sounds,Ambient/Sleep,10
3761,2025-03-13,M04,Study Focus 1,Instrumental,6
3761,2025-03-13,M05,Study Focus 2,Instrumental,5
3762,2025-05-06,M04,Study Focus 1,Instrumental,6
3762,2025-05-06,M05,Study Focus 2,Instrumental,5
3763,2025-03-22,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3763,2025-03-22,M16,Gengetone Hit,Amapiano/Afrobeat,4
3764,2025-03-25,M13,Hip Hop Anthem,Hip-Hop,3
3764,2025-03-25,M09,Sunday Worship 2,Gospel,5
3764,2025-03-25,M06,Rain Sounds,Ambient/Sleep,10
3765,2025-06-29,M06,Rain Sounds,Ambient/Sleep,10
3765,2025-06-29,M07,Deep Sleep,Ambient/Sleep,12
3766,2025-03-09,M01,Workout Anthem,Fitness/EDM,3
3766,2025-03-09,M02,Pump It Up,Fitness/EDM,3
3767,2025-02-22,M08,Sunday Worship 1,Gospel,5
3767,2025-02-22,M09,Sunday Worship 2,Gospel,5
3768,2025-02-14,M04,Study Focus 1,Instrumental,6
3768,2025-02-14,M13,Hip Hop Anthem,Hip-Hop,3
3768,2025-02-14,M07,Deep Sleep,Ambient/Sleep,12
3768,2025-02-14,M02,Pump It Up,Fitness/EDM,3
3769,2025-03-11,M12,Love Story,R&B,4
3770,2025-03-15,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3770,2025-03-15,M16,Gengetone Hit,Amapiano/Afrobeat,4
3770,2025-03-15,M02,Pump It Up,Fitness/EDM,3
3771,2025-04-11,M01,Workout Anthem,Fitness/EDM,3
3771,2025-04-11,M02,Pump It Up,Fitness/EDM,3
3771,2025-04-11,M03,Cardio Beats,Fitness/EDM,4
3772,2025-06-17,M13,Hip Hop Anthem,Hip-Hop,3
3772,2025-06-17,M14,Street Beats,Hip-Hop,3
3772,2025-06-17,M15,Amapiano Vibes,Amapiano/Afrobeat,5
3773,2025-03-02,M06,Rain Sounds,Ambient/Sleep,10
3773,2025-03-02,M07,Deep Sleep,Ambient/Sleep,12
3774,2025-02-17,M05,Study Focus 2,Instrumental,5
3774,2025-02-17,M03,Cardio Beats,Fitness/EDM,4
3774,2025-02-17,M07,Deep Sleep,Ambient/Sleep,12
3775,2025-01-26,M08,Sunday Worship 1,Gospel,5
3775,2025-01-26,M09,Sunday Worship 2,Gospel,5
